,,,https://drive.google.com/uc?export=view&id=1xPEAKhsKt1dObWaye_2hi3fATWViyiuE,"Balenciaga X Erewhon
Hoodie",,  LINK  , https://weidian.com/item.html?itemID=7627884612 ,$54.40,¥380.65,,,,,,,,,,,,,,,,,,,,,,
,,,https://drive.google.com/uc?export=view&id=1WtqpPjB9Lmq_7fiNqattkSkfnZpJvUl5,Balenciaga x Simpson Black,,  LINK  , https://weidian.com/item.html?itemID=7624867359 ,$31.80,¥222.51,,,,,,,,,,,,,,,,,,,,,,
,,,https://drive.google.com/uc?export=view&id=1THceQ5wmxl1cC2UbtOG0HgZOOtA0Bfb6,Balenciaga x Simpson White,,  LINK  , https://weidian.com/item.html?itemID=7624867359 ,$31.80,¥222.51,,,,,,,,,,,,,,,,,,,,,,
,,,https://drive.google.com/uc?export=view&id=1Tvu8lNFXsXDN-Edm2MOZO0P0oQQdcKVX,"Balenciaga Be Different
Hoodie",,  LINK  , https://weidian.com/item.html?itemID=7627849268 ,$52.09,¥364.49,,,,,,,,,,,,,,,,,,,,,,
,,,https://drive.google.com/uc?export=view&id=110-8ni3pg09jhA88Z1ymZHyjfUVhaWbs,"Balenciaga
Paris Hoodie",,  LINK  , https://weidian.com/item.html?itemID=7627894552 ,$33.95,¥237.56,,,,,,,,,,,,,,,,,,,,,,
,,,https://drive.google.com/uc?export=view&id=1LAWl9mWvTVfYEjUyCYAf_TCrHv2O7hrW,"Balenciaga Muddy
BB / Bitcoin Hoodie",,  LINK  , https://weidian.com/item.html?itemID=7627938164 ,$54.40,¥380.65,,,,,,,,,,,,,,,,,,,,,,
,,,https://drive.google.com/uc?export=view&id=1XRJVflon18sq4kavTLIFnv7qvoByXjgO,"Balenciaga Muddy
Metal Hoodie",,  LINK  , https://weidian.com/item.html?itemID=830443731490 ,$62.23,¥435.44,,,,,,,,,,,,,,,,,,,,,,
,,,https://drive.google.com/uc?export=view&id=1KS3cvrfs0OVDOJeWpFcSqm-Vef9F5Nmr,"Premium Balenciaga Surfer Hoodie
(3 colorways)",,  LINK  , https://weidian.com/item.html?itemID=830443731490 ,$60.87,¥425.92,,,,,,,,,,,,,,,,,,,,,,
,,,https://drive.google.com/uc?export=view&id=11BP9mF4OESpC3hUsa1_EvD13qQiImCYO,Balenciaga Paris Hoodie (Black & White),,  LINK  , https://weidian.com/item.html?itemID=830443731490 ,$43.30,¥302.98,,,,,,,,,,,,,,,,,,,,,,
,,,https://drive.google.com/uc?export=view&id=1pkqMG8ofu1q1w3BB65RngA5qUBqIxH8m,"Balenciaga Beking
Hoodie Navy",,  LINK  , https://weidian.com/item.html?itemID=830443731490 ,$33.92,¥237.35,,,,,,,,,,,,,,,,,,,,,,
,,,https://drive.google.com/uc?export=view&id=1YzjWV_d5YGTOsIiVHvXHU0waUsb9VEhD,"Balenciaga Beking
Hoodie Grey",,  LINK  , https://weidian.com/item.html?itemID=830443731490 ,$33.92,¥237.35,,,,,,,,,,,,,,,,,,,,,,
,,,https://drive.google.com/uc?export=view&id=1-lOJ0HAD2qtI98YQl1mnAQ0Szca9hNl8,"Balenciaga Tape
Logo Hoodie",,  LINK  , https://weidian.com/item.html?itemID=830443731490 ,$43.30,¥302.98,,,,,,,,,,,,,,,,,,,,,,
,,,https://drive.google.com/uc?export=view&id=1TWjJMGROmYnZjo-UtltEHTVMMjRAPXp3,"Balenciaga Paris Moon
Zip Up Hoodie",,  LINK  , https://weidian.com/item.html?itemID=830443731490 ,$38.16,¥267.02,,,,,,,,,,,,,,,,,,,,,,
,,,https://drive.google.com/uc?export=view&id=1oy966L4haFjocs-TkpMMlfrE36Jo_Isf,Balenciaga S24 Tracksuit,,  LINK  , https://weidian.com/item.html?itemID=830443731490 ,$51.78,¥362.32,,,,,,,,,,,,,,,,,,,,,,
,,,https://drive.google.com/uc?export=view&id=1XUpjSrFgyx0dnpxP1GqjQshPcVXJXp4u,"Balenciaga x Adidas
Zip Up Hoodie",,  LINK  , https://weidian.com/item.html?itemID=830443731490 ,$62.24,¥435.51,,,,,,,,,,,,,,,,,,,,,,
,,,https://drive.google.com/uc?export=view&id=1AiNR46fwrpHnyTDvujh8dMCQmt0ls398,"Balenciaga x Rammstein
Hoodie",,  LINK  , https://weidian.com/item.html?itemID=830443731490 ,$38.16,¥267.02,,,,,,,,,,,,,,,,,,,,,,
,,,https://drive.google.com/uc?export=view&id=1cWv5z_H6kDUa-Bh4xLFn2c6g-tmW9XVj,"Balenciaga Unity
Fleece Sweater",,  LINK  , https://weidian.com/item.html?itemID=830443731490 ,$56.02,¥391.99,,,,,,,,,,,,,,,,,,,,,,
,,,https://drive.google.com/uc?export=view&id=1dJab6zpJlhxDyneMUqa3T3PHbm3fOAsE,"Balenciaga Glitter
Logo Hoodie",,  LINK  , https://weidian.com/item.html?itemID=830443731490 ,$59.20,¥414.24,,,,,,,,,,,,,,,,,,,,,,
,,,https://drive.google.com/uc?export=view&id=1knnOjUTLm4nFn0ChTOJLtsvVMPNr9S_c,"Balenciaga Tape
Logo Hoodie",,  LINK  , https://weidian.com/item.html?itemID=7624910539 ,$54.40,¥380.65,,,,,,,,,,,,,,,,,,,,,,
,,,https://drive.google.com/uc?export=view&id=1x2wBCNIELE4rJB-qQkJGqA9iHro9Z4uf,"Vetements
 Silk Road Hoodie",,  LINK  , https://weidian.com/item.html?itemID=7627924340 ,$67.75,¥474.06,,,,,,,,,,,,,,,,,,,,,,
,,,https://drive.google.com/uc?export=view&id=1M_x2Uy735oAN3MUwwZZtQraPgRhcmNLU,"Vetements
 Silk Road Hoodie",,  LINK  , https://weidian.com/item.html?itemID=7627924340 ,$67.75,¥474.06,,,,,,,,,,,,,,,,,,,,,,
,,,https://drive.google.com/uc?export=view&id=1ugpEnXOt1kQpmNQXZcXBaIAg5KoSsMzg,"Balenciaga
Sporty Hoodie",,  LINK  , https://weidian.com/item.html?itemID=830443731490 ,$43.30,¥302.98,,,,,,,,,,,,,,,,,,,,,,
,,,https://drive.google.com/uc?export=view&id=1ypi0mcfvTXC8xCWfyRnmlvotmCU-5w-w,"Chrome Hearts
Matty Boy Hoodie",,  LINK  , https://weidian.com/item.html?itemID=7627926312 ,$26.23,¥183.54,,,,,,,,,,,,,,,,,,,,,,
,,,https://drive.google.com/uc?export=view&id=1SbmDcvowjYcDw0bNuftItYx5j9iBk_Nu,"Rick Owens
Full Zip",,  LINK  , https://weidian.com/item.html?itemID=7624896657 ,$42.97,¥300.67,,,,,,,,,,,,,,,,,,,,,,
,,,https://drive.google.com/uc?export=view&id=11bM39mNFyBGNa57dvzUCMmWxhoybWRht,"Balenciaga Skater 
Hoodie",,  LINK  , https://weidian.com/item.html?itemID=830443731490 ,$59.29,¥414.87,,,,,,,,,,,,,,,,,,,,,,
,,,https://drive.google.com/uc?export=view&id=16JhIQ_efIqLUjPKqtcekdnCswKjPZMXS,ERD Lips Hoodie,,  LINK  , https://weidian.com/item.html?itemID=7291148779 ,$33.52,¥234.55,,,,,,,,,,,,,,,,,,,,,,
,,,https://drive.google.com/uc?export=view&id=1LEHpt_fi__29qBR5f81minksszUfkqUH,"ERD Logo Hoodie
(Black)",,  LINK  , https://weidian.com/item.html?itemID=7306295482 ,$38.40,¥268.69,,,,,,,,,,,,,,,,,,,,,,
,,,https://drive.google.com/uc?export=view&id=1rk2FQuO0fswcY_kRAecr1Q7DOrfCoYMD,"ERD Logo Hoodie
(Grey)",,  LINK  , https://weidian.com/item.html?itemID=7306295482 ,$38.40,¥268.69,,,,,,,,,,,,,,,,,,,,,,
,,,https://drive.google.com/uc?export=view&id=1vYXYjZ3c-uNrIZJoPnXvi_sPOxdq60mV,"ERD Logo Hoodie
(wine red)",,  LINK  , https://weidian.com/item.html?itemID=7627924320 ,$55.64,¥389.33,,,,,,,,,,,,,,,,,,,,,,
,,,https://drive.google.com/uc?export=view&id=1eyroX7zXFedufwHnFePCrq0X_OO5liWX,"ERD Mendez Brothers
Hoodie",,  LINK  , https://weidian.com/item.html?itemID=7627843170 ,$54.40,¥380.65,,,,,,,,,,,,,,,,,,,,,,
,,,https://drive.google.com/uc?export=view&id=1-M-cAYctGz3e8fqRNBTvU8P9BTyJS-l7,"Acne Studios
Washed Hoodie",,  LINK  , https://weidian.com/item.html?itemID=7624863341 ,$50.23,¥351.47,,,,,,,,,,,,,,,,,,,,,,
,,,https://drive.google.com/uc?export=view&id=1igq5yjKFHJbhKb3akGDF4QzC0Zc3t7_I,"Acne Studios 
Hoodie Black",,  LINK  , https://weidian.com/item.html?itemID=7624819405 ,$44.83,¥313.69,,,,,,,,,,,,,,,,,,,,,,
,,,https://drive.google.com/uc?export=view&id=1zreIz6AGjoQgdPCmJzsM38JbHIdlQfEH,"Acne Studios 
Hoodie Grey",,  LINK  , https://weidian.com/item.html?itemID=7624819405 ,$44.83,¥313.69,,,,,,,,,,,,,,,,,,,,,,
,,,https://drive.google.com/uc?export=view&id=17gMssU_0xIFZC_WxGO8J93UGOhBNdvRs,"Acne Studios 
Hoodie Pink",,  LINK  , https://weidian.com/item.html?itemID=7624819405 ,$44.83,¥313.69,,,,,,,,,,,,,,,,,,,,,,
,,,https://drive.google.com/uc?export=view&id=1Hco1024wpc8ieEaMO_99Y20XSJho9SO_,"Chrome Hearts
Hoodie",,  LINK  , https://weidian.com/item.html?itemID=7624952349 ,$26.48,¥185.29,,,,,,,,,,,,,,,,,,,,,,
,,,https://drive.google.com/uc?export=view&id=1F-ilO5P8Q-4BXXF-NXefqpJZJhtqMEMg,"Chrome Hearts
Matty Boy Hoodie",,  LINK  , https://weidian.com/item.html?itemID=7624888745 ,$23.23,¥162.55,,,,,,,,,,,,,,,,,,,,,,
,,,https://drive.google.com/uc?export=view&id=1KhcbUhSmK8hiUv1ddJekV2S-POcIeCJg,Celine Courdoroy Hoodie (Black & Grey),,  LINK  , https://weidian.com/item.html?itemID=7627951928 ,$67.41,¥471.68,,,,,,,,,,,,,,,,,,,,,,
,,,https://drive.google.com/uc?export=view&id=1Oc-9bD15VZMk0dWRaWwvGpi-OsvsOSAc,"Vuja De
Hoodie",,  LINK  , https://weidian.com/item.html?itemID=7624932415 ,$53.70,¥375.75,,,,,,,,,,,,,,,,,,,,,,
,,,https://drive.google.com/uc?export=view&id=1CmFOISwfZtXGd6UOkMlSwHHyieWOsu9g,"Essential Knit
Hoodie",,  LINK  , https://weidian.com/item.html?itemID=7624912583 ,$32.03,¥224.12,,,,,,,,,,,,,,,,,,,,,,
,,,https://drive.google.com/uc?export=view&id=1JE1TmyVMPqVFjRcqHKXKSZ3dOQgrFNtX,"Celine Zip Up
Hoodie",,  LINK  , https://weidian.com/item.html?itemID=7627918388 ,$40.02,¥280.03,,,,,,,,,,,,,,,,,,,,,,
,,,https://drive.google.com/uc?export=view&id=1XVfUCyGJH2b12Ldz3hrKIGs4rvPFaPvo,"Yeezy x Gosha
Hoodie",,  LINK  , https://weidian.com/item.html?itemID=7627763584 ,$20.09,¥140.57,,,,,,,,,,,,,,,,,,,,,,
,,,https://drive.google.com/uc?export=view&id=1Waj1HwtSEmCD79epPNpFRRLFZ7Q2df0W,"Balenciaga x Under
Armour Hoodie",,  LINK  , https://weidian.com/item.html?itemID=7624837207 ,$55.42,¥387.79,,,,,,,,,,,,,,,,,,,,,,
,,,https://drive.google.com/uc?export=view&id=1TPZRHWAiwNWh2Mh6mDSsPanKj6CFvFF8,"Yeezy Blank
Hoodie",, LINK , https://weidian.com/item.html?itemID=7546275639 ,$26.48,¥185.29,,,,,,,,,,,,,,,,,,,,,,
,,,https://drive.google.com/uc?export=view&id=1bsKNeD77PynUJz-maU74GaAhXm5DJ9fF,"FOG Essential
Hoodies",,  LINK  , https://weidian.com/item.html?itemID=7624908625 ,$28.34,¥198.30,,,,,,,,,,,,,,,,,,,,,,
,,,https://drive.google.com/uc?export=view&id=1StJTh-BjWspqDn1Qu4DEguH4tkELs9xb,"Yori x Ok 
Zip Up Hoodie",,  LINK  , https://weidian.com/item.html?itemID=7627886542 ,$30.09,¥210.55,,,,,,,,,,,,,,,,,,,,,,
,,,https://drive.google.com/uc?export=view&id=16VhkVP-PaDG2tuCU84zkdg9oYM8cfUjy,"Yori Zip Up Hoodie
(4 colorways)",,  LINK  , https://weidian.com/item.html?itemID=7624769565 ,$30.09,¥210.55,,,,,,,,,,,,,,,,,,,,,,
,,,https://drive.google.com/uc?export=view&id=1XjpEd5bspBDtrzJ2bIZXq_nfg3KgTCLF,"Yori Zip Up Hoodie
(4 colorways)",,  LINK  , https://weidian.com/item.html?itemID=7624769565 ,$30.09,¥210.55,,,,,,,,,,,,,,,,,,,,,,
,,,https://drive.google.com/uc?export=view&id=1nvTiqwt2mXZiq6iunKilw1afnUvfWmnN,"Nike x Supreme x CDG
Ninja Fleece",,  LINK  , https://weidian.com/item.html?itemID=7627963708 ,$53.56,¥374.77,,,,,,,,,,,,,,,,,,,,,,
,,,https://drive.google.com/uc?export=view&id=1Top386iWpR8HWnXHJBk263aqQSh13RPE,Bape Shark Hoodies    (45+ Styles),, LINK , https://weidian.com/item.html?itemID=7548043306 ,$21.31,¥149.11,,,,,,,,,,,,,,,,,,,,,,
,,,https://drive.google.com/uc?export=view&id=12TDGnFRSXChG4J_sN2snZtOvUeiQR0fP,"Kim Kruege
Trapout Hoodie",,  LINK  , https://weidian.com/item.html?itemID=7546095593 ,$36.75,¥257.15,,,,,,,,,,,,,,,,,,,,,,
,,,https://drive.google.com/uc?export=view&id=1zAiTS-qwVaMLIWvtj5jE-NgPne2yEmqQ,"Balenciaga Tattoo
Hoodie
(Budget)",,  LINK  , https://weidian.com/item.html?itemID=7627930358 ,$49.06,¥343.29,,,,,,,,,,,,,,,,,,,,,,
,,,https://drive.google.com/uc?export=view&id=16Ho5k6uEHimavnJjyq_RN51ZaFSfnE_5,"Balenciaga Tattoo
Graffiti Hoodie ",,  LINK  , https://weidian.com/item.html?itemID=7627959784 ,$49.06,¥343.29,,,,,,,,,,,,,,,,,,,,,,
,,,https://drive.google.com/uc?export=view&id=1bC0WRLSviBgHrYz5cKg9C1ZeMHeNJra4,"Balenciaga Black
Skater Hoodie ",,  LINK  , https://weidian.com/item.html?itemID=7627833458 ,$49.06,¥343.29,,,,,,,,,,,,,,,,,,,,,,
,,,https://drive.google.com/uc?export=view&id=100W9XE5h6PlMX9hUhniB7i8LULp2f7cK,"ERD Exposed Christina
Hoodie",,  LINK  , https://weidian.com/item.html?itemID=7624863343 ,$42.88,¥300.04,,,,,,,,,,,,,,,,,,,,,,
,,,https://drive.google.com/uc?export=view&id=1daIiX5hgTnXhOkSrRRMA22LS9ejhiOlM,"Rick Owens 
Pentagram Zip",,  LINK  , https://weidian.com/item.html?itemID=7624983743 ,$44.21,¥309.35,,,,,,,,,,,,,,,,,,,,,,
,,,https://drive.google.com/uc?export=view&id=1ym25BnXI2TFnH0koN1_jJQhMhXuepNWB,"Balenciaga Heavyweight
Belle Zip Up",,  LINK  , https://weidian.com/item.html?itemID=7627843196 ,$71.52,¥500.44,,,,,,,,,,,,,,,,,,,,,,
,,,https://drive.google.com/uc?export=view&id=13I2DevLHs-k5PpgCNTIZE02AFsCrJp2j,"Chrome Hearts
Hoodies
(20+ styles)",, LINK , https://weidian.com/item.html?itemID=7548109610 ,$24.78,¥173.39,,,,,,,,,,,,,,,,,,,,,,
,,,https://drive.google.com/uc?export=view&id=1rVb-VQgoYIuQ0RaEgcbUfkUPbroRb_9I,"Chrome Hearts
Zip Up Hoodies
(20+ styles)",,  LINK  , https://weidian.com/item.html?itemID=7627878664 ,$26.56,¥185.85,,,,,,,,,,,,,,,,,,,,,,
,,,https://drive.google.com/uc?export=view&id=1olwsZXX57Hr2f_2jTQgavgEckhl_NFIt,"Vetements 
Budget Hoodies
(40 styles)",,  LINK  , https://weidian.com/item.html?itemID=7627795362 ,$25.22,¥176.47,,,,,,,,,,,,,,,,,,,,,,
,,,https://drive.google.com/uc?export=view&id=1rLcxveteBVJrvE2u7W6MjxHcvyhBdhO-,"Maison Margiela
Hoodies
(10+ styles)",, LINK , https://weidian.com/item.html?itemID=7546176785 ,$25.22,¥176.47,,,,,,,,,,,,,,,,,,,,,,
,,,https://drive.google.com/uc?export=view&id=1T-ybWK6PM3WJhuxRIsU8Zzyg2_qhZGIX,"Maison Margiela
Hoodies
(10+ styles)",, LINK , https://weidian.com/item.html?itemID=7546176785 ,$25.22,¥176.47,,,,,,,,,,,,,,,,,,,,,,
,,,https://drive.google.com/uc?export=view&id=163etmg6dlW4THIJ-bJ3hrSg0_DWbexOM,"Rick Owens
Mountain Hoodie",,  LINK  , https://weidian.com/item.html?itemID=7624817361 ,$44.21,¥309.35,,,,,,,,,,,,,,,,,,,,,,
,,,,Jackets / Vests,,,,,,,,,,,,,,USE THE QUICK LINKS ,,,,,,,,,,,,,
,,,https://drive.google.com/uc?export=view&id=1Is26ruCGKZrLGwFhVybOeDwD676LrWoh,➡️ Ralph Lauren Puffer (from my videos) ,, LINK , https://weidian.com/item.html?itemID=7584948112 ,$40.20,¥281.29,,,,,,,,,,,,,,,,,,,,,,
,,,https://drive.google.com/uc?export=view&id=1X8J9L5iDBGJCUlZ2wibWEdI74DvIpvhA,1.1 Burberry Puffer ,, LINK , https://weidian.com/item.html?itemID=7584819584 ,$62.47,¥437.12,,,,,,,,,,,,,,,,,,,,,,
,,,https://drive.google.com/uc?export=view&id=1S_UUjgnlPVzzfnn2P1QTSrDeDZjpB_qt,Mertra heat reactive pufferjacket,,  LINK  , https://weidian.com/item.html?itemID=7624971633 ,$80.62,¥564.12,,,,,,,,,,,,,,,,,,,,,,
,,,https://drive.google.com/uc?export=view&id=1Uvd1m-0NpNNoiBlcCXHIXjK6mx54mdR5,Mertra Reversible Vest,, LINK , https://weidian.com/item.html?itemID=7631441000 ,$45.15,¥315.93,,,,,,,,,,,,,,,,,,,,,,
,,,https://drive.google.com/uc?export=view&id=1jr8Zu307moEhu1QmhZOmZ4xRung0RQiw,Nas & DMX Goretex Waterproof Shell Jacket,,  LINK  , https://weidian.com/item.html?itemID=7624874431 ,$99.00,¥692.73,,,,,,,,,,,,,,,,,,,,,,
,,,https://drive.google.com/uc?export=view&id=1gmD-1lRbqSXLVo0lqeYNxg2-z2mGC7Su,Ralph Lauren Puffer Black (Perfect Batch),, LINK , https://weidian.com/item.html?itemID=7546176795 ,$84.79,¥593.30,,,,,,,,,,,,,,,,,,,,,,
,,,https://drive.google.com/uc?export=view&id=1AqBIwb_T5VKzSTrNqe0X388iEFE6ilgY,Ralph Lauren Puffer Navy (Perfect Batch),, LINK , https://weidian.com/item.html?itemID=7546176795 ,$84.79,¥593.30,,,,,,,,,,,,,,,,,,,,,,
,,,https://drive.google.com/uc?export=view&id=149AOlW3yB6APk3ikVKUfM2vVikRSC_BB,Ralph Lauren Puffer Shiny (Perfect Batch),, LINK , https://weidian.com/item.html?itemID=7546176795 ,$84.79,¥593.30,,,,,,,,,,,,,,,,,,,,,,
,,,https://drive.google.com/uc?export=view&id=1bjeqWpost7Q4sKCPWELkOOcb7wd-TKfG,Ralph Lauren Puffer Navy (Perfect Batch),, LINK , https://weidian.com/item.html?itemID=7546176795 ,$84.79,¥593.30,,,,,,,,,,,,,,,,,,,,,,
,,,https://drive.google.com/uc?export=view&id=1QVC7eR5fBsF8sgaFLT_zH0W0Czj86U3M,Ralph Lauren Puffer USA (Perfect Batch),, LINK , https://weidian.com/item.html?itemID=7546176795 ,$84.79,¥593.30,,,,,,,,,,,,,,,,,,,,,,
,,,https://drive.google.com/uc?export=view&id=1-NqPKXe6voLu3JQlrapKD0oVTxAXXIDi,Mertra Patchwork Plaid Waterproof Jacket,,  LINK  , https://weidian.com/item.html?itemID=7631500814 ,$38.70,¥270.79,,,,,,,,,,,,,,,,,,,,,,
,,,https://drive.google.com/uc?export=view&id=1juT03Dkv9evu_tBqNqWSrw83arMs-U0G,Mertra Asymmetrical Plaid Jacket Light Blue,,  LINK  , https://weidian.com/item.html?itemID=7628449047 ,$38.70,¥270.79,,,,,,,,,,,,,,,,,,,,,,
,,,https://drive.google.com/uc?export=view&id=1KcgG8a6UjQOE534C3OzmR8rq_yV_ETty,Mertra Asymmetrical Plaid Jacket Dark Green,,  LINK  , https://weidian.com/item.html?itemID=7628449047 ,$38.70,¥270.79,,,,,,,,,,,,,,,,,,,,,,
,,,https://drive.google.com/uc?export=view&id=1xsAFY50Ly50sxbT2HZXO_yHYExheBfxS,Mertra Water Reactive Shell Jacket Grey,,  LINK  , https://weidian.com/item.html?itemID=7628502851 ,$56.43,¥394.85,,,,,,,,,,,,,,,,,,,,,,
,,,https://drive.google.com/uc?export=view&id=13r6qXOXl8xHYSm1KBPI_XEr787xd-f8W,Mertra Water Reactive Shell Jacket Pink,,  LINK  , https://weidian.com/item.html?itemID=7628502851 ,$56.43,¥394.85,,,,,,,,,,,,,,,,,,,,,,
,,,https://drive.google.com/uc?export=view&id=1z84mWbhzSMvttSfsQMrQ-rj2EmPmsj6B,Mertra Water Reactive Shell Jacket Black,,  LINK  , https://weidian.com/item.html?itemID=7628502851 ,$56.43,¥394.85,,,,,,,,,,,,,,,,,,,,,,
,,,https://drive.google.com/uc?export=view&id=1l0cI096FHznfRnZAoy4PVlr2srWaA7HW,Mertra Water Reactive Shell Jacket Blue,,  LINK  , https://weidian.com/item.html?itemID=7628502851 ,$56.43,¥394.85,,,,,,,,,,,,,,,,,,,,,,
,,,https://drive.google.com/uc?export=view&id=148QI1QwlcrxsuAqBjSqHXeZ8qANJ5hzH,Mertra Water Reactive Shell Jacket Green,,  LINK  , https://weidian.com/item.html?itemID=7628502851 ,$56.43,¥394.85,,,,,,,,,,,,,,,,,,,,,,
,,,https://drive.google.com/uc?export=view&id=12UA_yBcujSUr7LnEhK6jVsucHD86UDh5,Mertra Tartan Jacket,,  LINK  , https://weidian.com/item.html?itemID=7631438954 ,$38.70,¥270.79,,,,,,,,,,,,,,,,,,,,,,
,,,https://drive.google.com/uc?export=view&id=1ON9gqw888mO2EEsb5Ixy90TAIZZzqq0z,Mertra Stealth Reflective  Jacket,, LINK , https://weidian.com/item.html?itemID=7630293029 ,$33.87,¥237.00,,,,,,,,,,,,,,,,,,,,,,
,,,https://drive.google.com/uc?export=view&id=1HhxnT9p2DK147lIzodWQ39aVviAH_r8d,"More Polo Ralph Lauren
Pufferjackets",,  LINK  , https://weidian.com/item.html?itemID=7624882847 ,$53.56,¥374.77,,,,,,,,,,,,,,,,,,,,,,
,,,https://drive.google.com/uc?export=view&id=1Np49H2JRQnqkE6a6ymSioMiiFRdLImmM,CP company Puffer (Budget),,  LINK  , https://weidian.com/item.html?itemID=7627848690 ,$24.46,¥171.15,,,,,,,,,,,,,,,,,,,,,,
,,,https://drive.google.com/uc?export=view&id=1NyKOSDIt7xxxDkQyh2nVNm-3ImSAOpH_,CP company Puffer (Budget),,  LINK  , https://weidian.com/item.html?itemID=7627848690 ,$24.46,¥171.15,,,,,,,,,,,,,,,,,,,,,,
,,,https://drive.google.com/uc?export=view&id=15sI6EhvTMdw7GNFFLwnP8naseII5RdRj,CP company Puffer (Budget),,  LINK  , https://weidian.com/item.html?itemID=7627848690 ,$24.46,¥171.15,,,,,,,,,,,,,,,,,,,,,,
,,,https://drive.google.com/uc?export=view&id=1fO94NkqJZyDbXTZtc17cq0Rqyz9fa0Y7,CP company Puffer (Budget),,  LINK  , https://weidian.com/item.html?itemID=7627848690 ,$24.46,¥171.15,,,,,,,,,,,,,,,,,,,,,,
,,,https://drive.google.com/uc?export=view&id=1MXR4ubIipiQTsz9az9p8XtKSMWOC9xFX,"Palace Hooded
Puffer Jacket",,  LINK  , https://weidian.com/item.html?itemID=7624966183 ,$76.28,¥533.75,,,,,,,,,,,,,,,,,,,,,,
,,,https://drive.google.com/uc?export=view&id=1FeIFlrEMgXatqPSXW11hVxUOalFMSZdM,"Palace Hooded
Puffer Jacket 
(without logo)",,  LINK  , https://weidian.com/item.html?itemID=7627882670 ,$76.28,¥533.75,,,,,,,,,,,,,,,,,,,,,,
,,,https://drive.google.com/uc?export=view&id=1vFzoC-EphbWN79N-QnN2FoHGJnrJsuFL,Stone Island Jackets      (8 Styles),,  LINK  , https://weidian.com/item.html?itemID=7624936413 ,$67.59,¥472.94,,,,,,,,,,,,,,,,,,,,,,
,,,https://drive.google.com/uc?export=view&id=1iDSH61e1EpYDp4A61AwwVPHyiOicjrka,Stone Island Cardigan Black,, LINK , https://weidian.com/item.html?itemID=7584891116 ,$24.00,¥167.93,,,,,,,,,,,,,,,,,,,,,,
,,,https://drive.google.com/uc?export=view&id=1Ja2tEJ-r6p-u7XyfSzYSFudYGRoAEaB9,Stone Island Cardigan Blue,, LINK , https://weidian.com/item.html?itemID=7584891116 ,$24.00,¥167.93,,,,,,,,,,,,,,,,,,,,,,
,,,https://drive.google.com/uc?export=view&id=1mAjmobCfjeX3lbnRogpqPb1svi8WuVe0,Dershutze Cherry Blossom Workwear Jacket,, LINK , https://weidian.com/item.html?itemID=7636540282 ,$56.44,¥394.92,,,,,,,,,,,,,,,,,,,,,,
,,,https://drive.google.com/uc?export=view&id=1k0TpdtJJGxRLkTxI6wGrIfUIvAfFNCKw,Dershutze Jazz V2 Faded Denim Jacket,, OOS ,,$38.70,¥270.79,,,,,,,,,,,,,,,,,,,,,,
,,,https://drive.google.com/uc?export=view&id=1bvTRD7TvhyJFh9FXdGWRGGp85fScGqTC,Moncler Cardigan ,,  LINK  , https://weidian.com/item.html?itemID=7627899918 ,$61.38,¥429.49,,,,,,,,,,,,,,,,,,,,,,
,,,https://drive.google.com/uc?export=view&id=1HC2ZWrOTRuoRI9hYoBgxDGMpDUeui9q4,Mowalola MY City Bomber,,  LINK  , https://weidian.com/item.html?itemID=7624867371 ,$60.61,¥424.10,,,,,,,,,,,,,,,,,,,,,,
,,,https://drive.google.com/uc?export=view&id=1mKayFPSkEaqB55rIZti7WGk-_UhDOEGp,"Arcteryx Jackets
(10 styles)",,  LINK  , https://weidian.com/item.html?itemID=7624904669 ,$52.50,¥367.36,,,,,,,,,,,,,,,,,,,,,,
,,,https://drive.google.com/uc?export=view&id=1czSwgOp5hho9mvk0YIVG4BFUG38BI7g9,Arcteryx Puffer (3 Styles),,  LINK  , https://weidian.com/item.html?itemID=7627963672 ,$60.30,¥421.93,,,,,,,,,,,,,,,,,,,,,,
,,,https://drive.google.com/uc?export=view&id=1gU662xZk85CnVCcZzezMw3BeKnNTsZnY,"Balenciaga Sporty
Puffer",,  LINK  , https://weidian.com/item.html?itemID=7624875001 ,$99.67,¥697.42,,,,,,,,,,,,,,,,,,,,,,
,,,https://drive.google.com/uc?export=view&id=1n99yFF0vntuzkMt5fBzxjiGyimhNvL22,Nike & Air Jordan PufferJackets,, LINK , https://weidian.com/item.html?itemID=7548023564 ,$31.04,¥217.19,,,,,,,,,,,,,,,,,,,,,,
,,,https://drive.google.com/uc?export=view&id=1zMv-SHJAHqQhsIeDwjXEjheQ-Erw8xDf,Nike & Air Jordan PufferJackets,, LINK , https://weidian.com/item.html?itemID=7548023564 ,$31.04,¥217.19,,,,,,,,,,,,,,,,,,,,,,
,,,https://drive.google.com/uc?export=view&id=1Ou18UhxLAoanP3sY-IG5vExVMJGyknSF,Balenciaga Bomber,,  LINK  , https://weidian.com/item.html?itemID=7624852795 ,$83.23,¥582.38,,,,,,,,,,,,,,,,,,,,,,
,,,https://drive.google.com/uc?export=view&id=1QeMcaXJICzYMRPjpnT5NFyz5dDhMkBy7,"Balenciaga 
Soccer Puffer",,  LINK  , https://weidian.com/item.html?itemID=7627884622 ,$97.09,¥679.36,,,,,,,,,,,,,,,,,,,,,,
